student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxpqxbj915,0.9327018566686136,,,0.9327018566686136,高风险,life,door_unique_ctrl,door_event_count,lib_unique_gate,avg_score,avg_score,avg_score,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.21634132906484096,0.15374975910681876,-0.009873541025107546,A,生活失衡型,生活维度风险最高，且 SHAP 特征表现出作息、上网或消费等生活失衡迹象。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：avg_score、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxsqxbj916,0.9327018566686136,,,0.9327018566686136,高风险,life,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.07178222180965212,-0.7635561015152063,-0.02368529674931696,P,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P1
pjxyqxbk350,0.9327018566686136,,,0.9327018566686136,高风险,life,club_active_flag,club_active_flag,lib_visit_count,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.075667766137052,0.12396989438980809,-0.03957104946566512,A,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxyqwbj732,0.930849245535655,,,0.930849245535655,高风险,life,door_unique_ctrl,door_event_count,lib_unique_gate,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.07559995498197773,0.11814295010318347,-0.0119857401967594,A,生活失衡型,生活维度风险最高，且 SHAP 特征表现出作息、上网或消费等生活失衡迹象。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxpqxbj937,0.9301301082971871,,,0.9301301082971871,高风险,life,club_active_flag,lib_visit_count,semester,avg_score,avg_score,avg_score,ywqz_mean,ywqz_mean,ywqz_mean,-0.08100388571930596,-0.7824275668835617,-0.022293564046233606,P,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：avg_score、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P1
pjxyqxbl839,0.9263270739907152,,,0.9263270739907152,高风险,life,club_active_flag,club_active_flag,lib_visit_count,year_start,year_start,semester,fhl_mean,run_punch_count,bmi_count,0.330116827022281,0.48699439508275427,-0.03647924003826152,A,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxuqwbj818,0.925,,,0.925,高风险,life,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756554883563287,0.11812317233830677,-0.023943192529053862,A,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxyqxbk798,0.925,,,0.925,高风险,life,club_active_flag,club_active_flag,lib_visit_count,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.07178222180965381,-0.763572768181873,-0.037652279433136454,P,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P1
pjxuqwbj591,0.9234975674391793,,,0.9234975674391793,高风险,life,club_active_flag,lib_visit_count,semester,year_start,year_start,semester,pe_unique_course,daily_daka_sum,pe_unique_course,-0.0756554883563287,0.1181565056716401,-0.02373715743334756,A,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxuqwbj666,0.9213247288508895,,,0.9213247288508895,高风险,life,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,daily_daka_sum,pe_unique_course,daily_daka_sum,-0.36437204989139155,0.11583444967269883,-0.024389985590791294,A,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、daily_daka_sum。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxuqwbj837,0.920955769334724,,,0.920955769334724,高风险,life,club_active_flag,club_active_flag,lib_visit_count,year_start,year_start,year_start,pe_unique_course,daily_daka_sum,daily_daka_sum,-0.2163027735023482,0.116933672616879,-0.03828476368425106,A,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxyqxbj762,0.9074121541799439,,,0.9074121541799439,高风险,life,door_unique_ctrl,door_event_count,lib_unique_gate,semester,semester,semester,fhl_mean,run_punch_count,bmi_count,0.18943098631377042,0.48626045086191344,0.09178915478307524,A,生活失衡型,生活维度风险最高，且 SHAP 特征表现出作息、上网或消费等生活失衡迹象。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：semester、door_unique_ctrl、fhl_mean。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxrqxbj990,0.9049055459026176,,,0.9049055459026176,高风险,life,club_active_flag,club_active_flag,lib_visit_count,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.09153131907495692,-0.8070786186196531,-0.037301207643863986,P,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P1
pjxyqxbk458,0.9049055459026176,,,0.9049055459026176,高风险,life,club_active_flag,lib_visit_count,semester,year_start,year_start,year_start,ywqz_mean,ywqz_mean,ywqz_mean,-0.07179449959037369,-0.7588620989430074,-0.022422322391484662,P,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P1
pjxsqxbj971,0.9024121541799439,,,0.9024121541799439,高风险,life,club_active_flag,club_active_flag,lib_visit_count,year_start,semester,year_start,pe_unique_course,daily_daka_sum,pe_unique_course,-0.15203500387880045,0.12315289419790097,-0.039152478330512754,A,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。,能力,建议先修正生活维度的作息与环境行为，采用学习节奏支持、任务拆解与学习资源补足建立稳定习惯。,P1
pjxyqxbk065,0.9024121541799439,,,0.9024121541799439,高风险,life,club_active_flag,club_active_flag,lib_visit_count,semester,semester,semester,bmi_count,run_punch_count,ywqz_mean,-0.3849086400897586,-1.0678666669512167,-0.03804345595852875,P,生活失衡型,生活维度风险最高，生活行为特征集中在 club_active_flag。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：semester、club_active_flag、bmi_count。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。,提示,建议先修正生活维度的作息与环境行为，采用行为提醒、外部约束与环境触发优化建立稳定习惯。,P1
