student_id,risk_level,dominant_dimension,pattern_label,profile_text
pjxuqwbj586,高风险,学习,多维叠加高风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbl828,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxyqxbk500,高风险,学习,学习主导风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：semester、pe_unique_course。从机制上看，问题主要集中在提示。在群体中，该学生属于学习主导风险型。建议优先从提示干预入手。
pjxyqxbj710,高风险,学习,多维叠加高风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：semester、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于多维叠加高风险型。建议优先从能力干预入手。
pjxyqxbj159,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjxyqxbj162,高风险,学习,学习主导风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：absent_rate、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于学习主导风险型。建议优先从能力干预入手。
pjxyqwbj579,高风险,学习,学习主导风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：absent_rate、club_active_flag、pe_unique_course。从机制上看，问题主要集中在动机。在群体中，该学生属于学习主导风险型。建议优先从动机干预入手。
pjwrqxbj911,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwrqxbj916,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：semester、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwrqxbj949,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwrqxbj951,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjwrqxbj985,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwrqxbj993,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwtqxbj922,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjwtqxbj925,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwtqxbj935,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwtqxbj954,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjwtqxbj974,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjwtqxbj998,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjxpqxbj925,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、fhl_mean。从机制上看，问题主要集中在动机。在群体中，该学生属于生活失衡型。建议优先从动机干预入手。
pjxpqxbj932,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：avg_score、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxpqxbj941,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：avg_score、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxpqxbj962,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：avg_score、door_unique_ctrl、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxpqxbj963,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：avg_score、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxpqxbj981,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、door_unique_ctrl、pe_unique_course。从机制上看，问题主要集中在能力。在群体中，该学生属于生活失衡型。建议优先从能力干预入手。
pjxqqxbj951,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxqqxbj954,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：year_start、club_active_flag、ywqz_mean。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
