student_id,risk_level,dominant_dimension,pattern_label,profile_text
pjxyqwbj090,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj710,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbj896,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj112,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbk158,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbl808,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj688,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj737,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj344,高风险,运动,多维叠加高风险型,该学生综合风险为高风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxuqwbj985,高风险,运动,多维叠加高风险型,该学生综合风险为高风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj086,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxpqxbj963,高风险,学习,多维叠加高风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj842,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbk228,高风险,学习,多维叠加高风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj525,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxrqxbj963,高风险,运动,多维叠加高风险型,该学生综合风险为高风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbk559,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqwbj621,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxyqwbj237,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxsqxbj962,高风险,学习,多维叠加高风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbj250,高风险,学习,学习主导风险型,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于学习主导风险型。建议优先从提示干预入手。
pjxrqxbj962,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxpqxbj944,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbk243,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
pjxyqxbj653,高风险,生活,生活失衡型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于生活失衡型。建议优先从提示干预入手。
pjxuqwbj783,高风险,生活,多维叠加高风险型,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。
