student_id,life_risk,study_risk,sport_risk,total_risk,risk_level,dominant_dimension,study_best_cls_model,life_shap_top1,life_shap_top2,life_shap_top3,study_shap_top1,study_shap_top2,study_shap_top3,sport_shap_top1,sport_shap_top2,sport_shap_top3,M_score,A_score,P_score,dominant_MAP,pattern_label,pattern_reason,profile_text,intervention_type,intervention_text,priority
pjxyqwbj924,,0.6679032600315922,0.49012401913732173,0.579013639584457,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxqzxbj982,0.5014789590651059,0.7451896561738374,0.48943638145314744,0.5787016655640302,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqwbk777,,0.71527310339778,0.4403117959154048,0.5777924496565925,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,学习主导风险型,学习风险高于生活与运动，关键行为特征集中在 学习行为。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于学习主导风险型。建议优先从提示干预入手。,提示,建议优先围绕学习维度开展干预，结合行为提醒、外部约束与环境触发优化，提升学习执行与反馈闭环。,P1
pjxyqwbj692,0.5014789590651059,0.7487385469412937,0.4616257446536579,0.5706144168866859,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqwbk504,0.5014789590651059,0.8263073033318163,0.3760403848515482,0.5679422157494901,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqwbk920,,0.6053130486881007,0.5249755019285252,0.5651442753083129,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqwbk896,0.995,0.2068074141743441,0.4925406191809273,0.5647826777850905,高风险,life,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由生活维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决生活主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxuqwbj589,0.5014789590651059,0.8327537935153819,0.35426466939508594,0.5628324739918579,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqxbl703,0.5014789590651059,0.6775266738657727,0.5090761908819609,0.5626939412709465,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxuqwbj772,0.5014789590651059,0.656064387533282,0.5277868279320641,0.561776724843484,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqxbk261,0.5014789590651059,0.656064387533282,0.5249134735633885,0.5608189400539255,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqxbl980,0.5014789590651059,0.5581390870388028,0.6153827839332788,0.5583336100123958,高风险,sport,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由运动维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决运动主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqwbj059,0.5014789590651059,0.7600431398678322,0.41226275716709865,0.5579282853666789,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqxbj743,0.5014789590651059,0.656064387533282,0.5006415863221839,0.5527283109735239,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqxbk895,0.5014789590651059,0.6250458111305066,0.5257586883569663,0.5507611528508596,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqxbk825,0.5014789590651059,0.5967510511793498,0.5358226339624775,0.5446842147356444,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxsqxbj921,0.5014789590651059,0.6426030245903513,0.4891707246166206,0.544417569424026,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
pjxyqxbj642,0.5014789590651059,0.5895552873305628,0.5391267408667957,0.5433869957541547,高风险,study,study_v1,,,,,,,,,,0.0,0.0,0.0,P,多维叠加高风险型,至少两个维度风险同时偏高，且综合风险进入高位区间。,该学生综合风险为高风险，主要由学习维度驱动。行为上表现为：暂无显著行为特征。从机制上看，问题主要集中在提示。在群体中，该学生属于多维叠加高风险型。建议优先从提示干预入手。,提示,建议采用分阶段干预方案，先解决学习主导问题，再以行为提醒、外部约束与环境触发优化联动其他维度。,P1
